dataset,image,group_id,polyp_idx,xmin,ymin,xmax,ymax,img_h,img_w,seg_area_native,seg_area_640,bbox_area_640,rel_area_pct,size_coco,size_coco_native,size_clinical,diam_px_640
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/224.png,cvc_seq_11,0,183,203,254,262,288,384,2680,7444,12000,2.423,medium,medium,medium,97.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/225.png,cvc_seq_11,0,149,223,241,268,288,384,3343,9286,11883,3.023,large,medium,medium,108.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/226.png,cvc_seq_11,0,87,215,196,278,288,384,5227,14519,19556,4.726,large,medium,medium,136.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/227.png,cvc_seq_11,0,141,219,231,268,288,384,3005,8347,12639,2.717,medium,medium,medium,103.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/228.png,cvc_seq_12,0,172,80,258,228,288,384,8445,23458,36008,7.636,large,medium,medium,172.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/229.png,cvc_seq_12,0,163,95,247,250,288,384,8445,23458,36833,7.636,large,medium,medium,172.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/23.png,cvc_seq_1,0,77,154,356,279,288,384,26915,74764,98000,24.337,large,large,large,308.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/230.png,cvc_seq_12,0,133,53,280,263,288,384,22231,61753,86744,20.102,large,large,large,280.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/231.png,cvc_seq_12,0,124,57,264,252,288,384,19209,53358,76767,17.369,large,large,large,260.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/232.png,cvc_seq_12,0,159,92,278,279,288,384,17871,49642,62667,16.159,large,large,large,251.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/233.png,cvc_seq_12,0,171,92,293,279,288,384,18324,50900,64233,16.569,large,large,large,254.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/234.png,cvc_seq_12,0,184,99,292,279,288,384,16173,44925,54803,14.624,large,large,large,239.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/235.png,cvc_seq_12,0,180,114,285,280,288,384,14277,39658,49172,12.91,large,large,large,224.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/236.png,cvc_seq_12,0,166,148,269,279,288,384,11581,32169,38133,10.472,large,large,medium,202.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/237.png,cvc_seq_12,0,170,56,269,266,288,384,13789,38303,58611,12.468,large,large,large,220.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/238.png,cvc_seq_12,0,161,50,260,264,288,384,13183,36619,59722,11.92,large,large,large,215.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/239.png,cvc_seq_12,0,149,44,247,246,288,384,13293,36925,55825,12.02,large,large,large,216.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/24.png,cvc_seq_1,0,41,187,346,279,288,384,22692,63033,79050,20.519,large,large,large,283.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/240.png,cvc_seq_12,0,141,54,239,250,288,384,12643,35119,54175,11.432,large,large,large,211.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/241.png,cvc_seq_12,0,112,44,216,246,288,384,13919,38664,59208,12.586,large,large,large,221.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/242.png,cvc_seq_12,0,76,108,190,279,288,384,13155,36542,54944,11.895,large,large,large,215.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/243.png,cvc_seq_12,0,132,17,218,218,288,384,10134,28150,48817,9.163,large,large,large,189.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/244.png,cvc_seq_12,0,146,52,227,245,288,384,9414,26150,44189,8.512,large,large,large,182.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/245.png,cvc_seq_12,0,153,71,227,237,288,384,7860,21833,34792,7.107,large,medium,medium,166.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/246.png,cvc_seq_12,0,65,84,151,279,288,384,12300,34167,47367,11.122,large,large,large,208.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/247.png,cvc_seq_12,0,92,64,196,279,288,384,15002,41672,63000,13.565,large,large,large,230.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/248.png,cvc_seq_12,0,100,78,191,279,288,384,13368,37133,51622,12.088,large,large,large,217.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/249.png,cvc_seq_12,0,134,102,214,279,288,384,10674,29650,40050,9.652,large,large,large,194.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/25.png,cvc_seq_1,0,45,17,347,274,288,384,50740,140944,217150,45.88,large,large,large,423.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/250.png,cvc_seq_12,0,142,94,215,279,288,384,10176,28267,38233,9.201,large,large,medium,189.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/251.png,cvc_seq_12,0,146,80,210,249,288,384,7983,22175,30694,7.218,large,medium,medium,168.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/252.png,cvc_seq_12,0,133,65,207,273,288,384,11345,31514,43542,10.258,large,large,large,200.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/253.png,cvc_seq_13,0,43,71,303,234,288,384,24680,68556,118900,22.316,large,large,large,295.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/254.png,cvc_seq_13,0,43,105,274,279,288,384,23452,65144,112778,21.206,large,large,large,288.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/255.png,cvc_seq_13,0,43,150,284,279,288,384,21148,58744,87389,19.123,large,large,large,273.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/256.png,cvc_seq_13,0,43,130,270,279,288,384,22484,62456,95000,20.331,large,large,large,282.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/257.png,cvc_seq_13,0,43,90,284,269,288,384,26837,74547,121000,24.267,large,large,large,308.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/258.png,cvc_seq_13,0,43,80,288,249,288,384,23729,65914,116167,21.456,large,large,large,289.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/259.png,cvc_seq_13,0,44,100,308,269,288,384,24281,67447,125139,21.955,large,large,large,293.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/26.png,cvc_seq_2,0,149,69,201,104,288,384,1458,4050,5300,1.318,medium,medium,small,71.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/260.png,cvc_seq_13,0,57,111,338,279,288,384,23970,66583,132383,21.674,large,large,large,291.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/261.png,cvc_seq_13,0,78,118,334,279,288,384,21448,59578,115650,19.394,large,large,large,275.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/262.png,cvc_seq_13,0,107,157,344,279,288,384,15162,42117,81317,13.71,large,large,large,231.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/263.png,cvc_seq_13,0,43,166,309,279,288,384,11311,31419,84550,10.228,large,large,large,200.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/264.png,cvc_seq_13,0,43,123,325,279,288,384,25352,70422,123419,22.924,large,large,large,299.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/265.png,cvc_seq_13,0,43,114,329,279,288,384,25575,71042,132339,23.126,large,large,large,300.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/266.png,cvc_seq_13,0,43,100,314,279,288,384,26697,74158,136000,24.14,large,large,large,307.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/267.png,cvc_seq_13,0,52,64,299,215,288,384,19120,53111,104711,17.289,large,large,large,260.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/268.png,cvc_seq_13,0,46,70,355,242,288,384,24760,68778,148972,22.389,large,large,large,295.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/269.png,cvc_seq_13,0,43,156,309,279,288,384,18086,50239,91967,16.354,large,large,large,252.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/27.png,cvc_seq_2,0,186,108,234,145,288,384,1490,4139,5172,1.347,medium,medium,small,72.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/270.png,cvc_seq_13,0,43,135,290,279,288,384,21209,58914,99889,19.178,large,large,large,273.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/271.png,cvc_seq_13,0,43,123,299,279,288,384,29453,81814,112081,26.632,large,large,large,322.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/272.png,cvc_seq_13,0,43,72,355,246,288,384,35211,97808,152153,31.839,large,large,large,352.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/273.png,cvc_seq_13,0,43,42,354,208,288,384,30893,85814,144733,27.934,large,large,large,330.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/274.png,cvc_seq_13,0,43,60,355,249,288,384,32509,90303,165194,29.395,large,large,large,339.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/275.png,cvc_seq_13,0,43,107,321,279,288,384,25966,72128,134075,23.479,large,large,large,303.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/276.png,cvc_seq_13,0,43,116,318,279,288,384,22053,61258,125733,19.941,large,large,large,279.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/277.png,cvc_seq_13,0,73,130,312,279,288,384,15201,42225,100000,13.745,large,large,large,231.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/278.png,cvc_seq_14,0,181,183,251,227,288,384,2375,6597,8875,2.148,medium,medium,small,91.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/279.png,cvc_seq_14,0,188,155,259,205,288,384,2740,7611,10200,2.478,medium,medium,medium,98.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/28.png,cvc_seq_2,0,201,96,278,154,288,384,3683,10231,12783,3.33,large,medium,medium,114.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/280.png,cvc_seq_14,0,176,138,251,194,288,384,3184,8844,12033,2.879,medium,medium,medium,106.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/281.png,cvc_seq_14,0,165,125,240,186,288,384,3652,10144,13089,3.302,large,medium,medium,113.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/282.png,cvc_seq_14,0,139,101,219,165,288,384,4098,11383,14625,3.706,large,medium,medium,120.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/283.png,cvc_seq_14,0,158,82,242,142,288,384,4068,11300,14403,3.678,large,medium,medium,119.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/284.png,cvc_seq_14,0,201,123,282,171,288,384,3089,8581,11161,2.793,medium,medium,medium,104.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/285.png,cvc_seq_14,0,210,92,291,143,288,384,3393,9425,11844,3.068,large,medium,medium,109.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/286.png,cvc_seq_14,0,156,151,249,198,288,384,3726,10350,12533,3.369,large,medium,medium,114.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/287.png,cvc_seq_14,0,93,138,180,190,288,384,3507,9742,12956,3.171,large,medium,medium,111.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/288.png,cvc_seq_14,0,72,124,153,180,288,384,3708,10300,12983,3.353,large,medium,medium,114.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/289.png,cvc_seq_14,0,55,90,124,150,288,384,3243,9008,11861,2.932,medium,medium,medium,107.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/29.png,cvc_seq_2,0,181,158,265,227,288,384,4432,12311,16528,4.008,large,medium,medium,125.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/290.png,cvc_seq_14,0,128,102,178,151,288,384,1888,5244,7083,1.707,medium,medium,small,81.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/291.png,cvc_seq_14,0,188,134,239,174,288,384,1651,4586,5922,1.493,medium,medium,small,76.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/292.png,cvc_seq_14,0,201,102,267,146,288,384,2409,6692,8375,2.178,medium,medium,small,92.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/293.png,cvc_seq_14,0,159,130,243,184,288,384,3637,10103,12986,3.289,large,medium,medium,113.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/294.png,cvc_seq_14,0,155,95,235,154,288,384,3793,10536,13500,3.43,large,medium,medium,115.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/295.png,cvc_seq_14,0,130,70,207,127,288,384,3570,9917,12567,3.228,large,medium,medium,112.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/296.png,cvc_seq_14,0,187,112,260,161,288,384,2739,7608,10278,2.477,medium,medium,medium,98.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/297.png,cvc_seq_14,0,173,196,257,240,288,384,2831,7864,10625,2.56,medium,medium,medium,100.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/298.png,cvc_seq_15,0,223,107,296,244,288,384,6777,18825,28367,6.128,large,medium,medium,154.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/299.png,cvc_seq_15,0,224,115,271,206,288,384,3293,9147,12267,2.978,medium,medium,medium,107.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/3.png,cvc_seq_1,0,40,130,269,279,288,384,19996,55544,95833,18.081,large,large,large,265.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/30.png,cvc_seq_2,0,98,92,227,180,288,384,9030,25083,32139,8.165,large,medium,medium,178.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/300.png,cvc_seq_15,0,210,130,290,278,288,384,8355,23208,33525,7.555,large,medium,medium,171.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/301.png,cvc_seq_15,0,193,159,262,279,288,384,5988,16633,23528,5.414,large,medium,medium,145.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/302.png,cvc_seq_15,0,211,75,298,229,288,384,8882,24672,37889,8.031,large,medium,medium,177.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/303.png,cvc_seq_15,0,220,30,308,211,288,384,10425,28958,44994,9.427,large,large,large,192.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/304.png,cvc_seq_15,0,263,74,351,236,288,384,9730,27028,40297,8.798,large,large,large,185.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/305.png,cvc_seq_15,0,231,70,342,260,288,384,14312,39756,59422,12.941,large,large,large,225.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/306.png,cvc_seq_15,0,113,74,277,279,288,384,25729,71469,94417,23.265,large,large,large,301.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/307.png,cvc_seq_15,0,90,105,206,235,288,384,11026,30628,42575,9.97,large,large,large,197.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/308.png,cvc_seq_15,0,111,140,225,276,288,384,11526,32017,43764,10.422,large,large,large,201.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/309.png,cvc_seq_15,0,99,193,177,277,288,384,5168,14356,18653,4.673,large,medium,medium,135.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/31.png,cvc_seq_2,0,115,142,236,227,288,384,8349,23192,29144,7.549,large,medium,medium,171.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/310.png,cvc_seq_15,0,238,204,292,270,288,384,2540,7056,10236,2.297,medium,medium,medium,94.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/311.png,cvc_seq_15,0,171,199,234,269,288,384,2869,7969,12622,2.594,medium,medium,medium,100.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/312.png,cvc_seq_15,0,247,191,283,245,288,384,1277,3547,5653,1.155,medium,medium,small,67.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/313.png,cvc_seq_15,0,227,188,336,279,288,384,6655,18486,28111,6.018,large,medium,medium,153.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/314.png,cvc_seq_15,0,239,136,337,276,288,384,8654,24039,38775,7.825,large,medium,medium,174.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/315.png,cvc_seq_15,0,184,140,356,279,288,384,20111,55864,67278,18.185,large,large,large,266.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/316.png,cvc_seq_15,0,149,81,355,279,288,384,31831,88419,114425,28.782,large,large,large,335.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/317.png,cvc_seq_15,0,179,86,322,260,288,384,15988,44411,70000,14.457,large,large,large,237.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/318.png,cvc_seq_16,0,167,178,233,222,288,384,2410,6694,8375,2.179,medium,medium,small,92.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/319.png,cvc_seq_16,0,168,157,234,207,288,384,2747,7631,9492,2.484,medium,medium,small,98.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/32.png,cvc_seq_2,0,123,170,257,265,288,384,9549,26525,36000,8.634,large,large,medium,183.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/320.png,cvc_seq_16,0,177,193,266,252,288,384,4322,12006,15000,3.908,large,medium,medium,123.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/321.png,cvc_seq_16,0,170,120,268,197,288,384,5984,16622,21450,5.411,large,medium,medium,145.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/322.png,cvc_seq_16,0,160,86,275,174,288,384,8072,22422,28678,7.299,large,medium,medium,169.0
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/323.png,cvc_seq_16,0,143,117,265,216,288,384,9873,27425,34167,8.927,large,large,medium,186.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/324.png,cvc_seq_16,0,148,151,251,230,288,384,6400,17778,23111,5.787,large,medium,medium,150.5
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/325.png,cvc_seq_16,0,146,114,227,184,288,384,4551,12642,16172,4.115,large,medium,medium,126.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/326.png,cvc_seq_16,0,137,137,211,207,288,384,4029,11192,14792,3.643,large,medium,medium,119.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/327.png,cvc_seq_16,0,129,164,197,231,288,384,3491,9697,13033,3.157,large,medium,medium,111.1
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/328.png,cvc_seq_16,0,79,153,153,226,288,384,4368,12133,15417,3.95,large,medium,medium,124.3
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/329.png,cvc_seq_16,0,29,166,96,251,288,384,4611,12808,16244,4.169,large,medium,medium,127.7
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/33.png,cvc_seq_2,0,144,158,285,254,288,384,11217,31158,38261,10.143,large,large,medium,199.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/330.png,cvc_seq_16,0,39,72,122,161,288,384,5850,16250,21000,5.29,large,medium,medium,143.8
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/331.png,cvc_seq_16,0,56,83,158,176,288,384,7736,21489,26894,6.995,large,medium,medium,165.4
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/332.png,cvc_seq_16,0,86,121,178,198,288,384,5690,15806,20150,5.145,large,medium,medium,141.9
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/333.png,cvc_seq_16,0,100,141,189,213,288,384,5126,14239,18250,4.635,large,medium,medium,134.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/334.png,cvc_seq_16,0,114,157,215,230,288,384,5510,15306,20967,4.982,large,medium,medium,139.6
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/335.png,cvc_seq_16,0,128,176,228,253,288,384,5878,16328,21883,5.315,large,medium,medium,144.2
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/336.png,cvc_seq_16,0,127,150,216,226,288,384,5336,14822,19250,4.825,large,medium,medium,137.4
