dataset,image,mask,group_id,n_polyp,has_polyp,img_h,img_w
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/209.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/209.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/21.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/21.png,cvc_seq_1,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/210.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/210.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/211.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/211.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/212.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/212.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/213.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/213.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/214.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/214.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/215.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/215.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/216.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/216.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/217.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/217.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/218.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/218.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/219.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/219.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/22.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/22.png,cvc_seq_1,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/220.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/220.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/221.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/221.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/222.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/222.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/223.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/223.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/224.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/224.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/225.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/225.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/226.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/226.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/227.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/227.png,cvc_seq_11,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/228.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/228.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/229.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/229.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/23.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/23.png,cvc_seq_1,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/230.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/230.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/231.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/231.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/232.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/232.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/233.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/233.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/234.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/234.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/235.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/235.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/236.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/236.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/237.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/237.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/238.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/238.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/239.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/239.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/24.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/24.png,cvc_seq_1,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/240.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/240.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/241.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/241.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/242.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/242.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/243.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/243.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/244.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/244.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/245.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/245.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/246.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/246.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/247.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/247.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/248.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/248.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/249.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/249.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/25.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/25.png,cvc_seq_1,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/250.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/250.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/251.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/251.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/252.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/252.png,cvc_seq_12,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/253.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/253.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/254.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/254.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/255.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/255.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/256.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/256.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/257.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/257.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/258.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/258.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/259.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/259.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/26.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/26.png,cvc_seq_2,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/260.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/260.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/261.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/261.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/262.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/262.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/263.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/263.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/264.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/264.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/265.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/265.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/266.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/266.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/267.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/267.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/268.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/268.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/269.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/269.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/27.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/27.png,cvc_seq_2,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/270.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/270.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/271.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/271.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/272.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/272.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/273.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/273.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/274.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/274.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/275.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/275.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/276.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/276.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/277.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/277.png,cvc_seq_13,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/278.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/278.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/279.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/279.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/28.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/28.png,cvc_seq_2,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/280.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/280.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/281.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/281.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/282.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/282.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/283.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/283.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/284.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/284.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/285.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/285.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/286.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/286.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/287.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/287.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/288.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/288.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/289.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/289.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/29.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/29.png,cvc_seq_2,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/290.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/290.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/291.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/291.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/292.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/292.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/293.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/293.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/294.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/294.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/295.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/295.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/296.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/296.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/297.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/297.png,cvc_seq_14,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/298.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/298.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/299.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/299.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/3.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/3.png,cvc_seq_1,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/30.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/30.png,cvc_seq_2,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/300.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/300.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/301.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/301.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/302.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/302.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/303.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/303.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/304.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/304.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/305.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/305.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/306.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/306.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/307.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/307.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/308.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/308.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/309.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/309.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/31.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/31.png,cvc_seq_2,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/310.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/310.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/311.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/311.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/312.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/312.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/313.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/313.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/314.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/314.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/315.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/315.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/316.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/316.png,cvc_seq_15,1,1,288,384
CVC-ClinicDB,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Original/317.png,/home/samsul/Documents/Polyp Detection/CVC-ClinicDB/PNG/Ground Truth/317.png,cvc_seq_15,1,1,288,384
