dataset,image_path,mask_path,group_id,grouping_level,split
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1ftaji6isw0855108yqcse.jpg,C:\VISKOM\kvasir-seg\masks\cju1ftaji6isw0855108yqcse.jpg,KvasirSEG_cju1ftaji6isw0855108yqcse,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1fuoa4wmc50835qfd11sp9.jpg,C:\VISKOM\kvasir-seg\masks\cju1fuoa4wmc50835qfd11sp9.jpg,KvasirSEG_cju1fuoa4wmc50835qfd11sp9,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1fyb1d69et0878muzdak9u.jpg,C:\VISKOM\kvasir-seg\masks\cju1fyb1d69et0878muzdak9u.jpg,KvasirSEG_cju1fyb1d69et0878muzdak9u,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1g20bdwq6u0835e16xugcd.jpg,C:\VISKOM\kvasir-seg\masks\cju1g20bdwq6u0835e16xugcd.jpg,KvasirSEG_cju1g20bdwq6u0835e16xugcd,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1g4nsb6ngy0799l4ezm8ab.jpg,C:\VISKOM\kvasir-seg\masks\cju1g4nsb6ngy0799l4ezm8ab.jpg,KvasirSEG_cju1g4nsb6ngy0799l4ezm8ab,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1gghyjwxt80835vx0wgxw0.jpg,C:\VISKOM\kvasir-seg\masks\cju1gghyjwxt80835vx0wgxw0.jpg,KvasirSEG_cju1gghyjwxt80835vx0wgxw0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1gi7jlwyld0835cdf6g6qz.jpg,C:\VISKOM\kvasir-seg\masks\cju1gi7jlwyld0835cdf6g6qz.jpg,KvasirSEG_cju1gi7jlwyld0835cdf6g6qz,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1gkndf6yi10801o1qnje19.jpg,C:\VISKOM\kvasir-seg\masks\cju1gkndf6yi10801o1qnje19.jpg,KvasirSEG_cju1gkndf6yi10801o1qnje19,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1gv7106qd008784gk603mg.jpg,C:\VISKOM\kvasir-seg\masks\cju1gv7106qd008784gk603mg.jpg,KvasirSEG_cju1gv7106qd008784gk603mg,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1h5w4wxajx0835mc954kxy.jpg,C:\VISKOM\kvasir-seg\masks\cju1h5w4wxajx0835mc954kxy.jpg,KvasirSEG_cju1h5w4wxajx0835mc954kxy,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1h89h6xbnx08352k2790o9.jpg,C:\VISKOM\kvasir-seg\masks\cju1h89h6xbnx08352k2790o9.jpg,KvasirSEG_cju1h89h6xbnx08352k2790o9,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1haab178i70799tk9z8y8x.jpg,C:\VISKOM\kvasir-seg\masks\cju1haab178i70799tk9z8y8x.jpg,KvasirSEG_cju1haab178i70799tk9z8y8x,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1hhj6mxfp90835n3wofrap.jpg,C:\VISKOM\kvasir-seg\masks\cju1hhj6mxfp90835n3wofrap.jpg,KvasirSEG_cju1hhj6mxfp90835n3wofrap,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1hirfi7ekp0855q0vgm9qq.jpg,C:\VISKOM\kvasir-seg\masks\cju1hirfi7ekp0855q0vgm9qq.jpg,KvasirSEG_cju1hirfi7ekp0855q0vgm9qq,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1hmff8tkp809931jps6fbr.jpg,C:\VISKOM\kvasir-seg\masks\cju1hmff8tkp809931jps6fbr.jpg,KvasirSEG_cju1hmff8tkp809931jps6fbr,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1hp9i2xu8e0988u2dazk7m.jpg,C:\VISKOM\kvasir-seg\masks\cju1hp9i2xu8e0988u2dazk7m.jpg,KvasirSEG_cju1hp9i2xu8e0988u2dazk7m,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1hs0za7jha0855vj0mdrjt.jpg,C:\VISKOM\kvasir-seg\masks\cju1hs0za7jha0855vj0mdrjt.jpg,KvasirSEG_cju1hs0za7jha0855vj0mdrjt,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju1hyolc7aqu0878rrkfn1lr.jpg,C:\VISKOM\kvasir-seg\masks\cju1hyolc7aqu0878rrkfn1lr.jpg,KvasirSEG_cju1hyolc7aqu0878rrkfn1lr,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hdr06v2bq0799mbm3bks1.jpg,C:\VISKOM\kvasir-seg\masks\cju2hdr06v2bq0799mbm3bks1.jpg,KvasirSEG_cju2hdr06v2bq0799mbm3bks1,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hewssldzx0835ep795xu0.jpg,C:\VISKOM\kvasir-seg\masks\cju2hewssldzx0835ep795xu0.jpg,KvasirSEG_cju2hewssldzx0835ep795xu0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hfqnmhisa0993gpleeldd.jpg,C:\VISKOM\kvasir-seg\masks\cju2hfqnmhisa0993gpleeldd.jpg,KvasirSEG_cju2hfqnmhisa0993gpleeldd,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hgsptlfam0835o3b59h1o.jpg,C:\VISKOM\kvasir-seg\masks\cju2hgsptlfam0835o3b59h1o.jpg,KvasirSEG_cju2hgsptlfam0835o3b59h1o,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hjrqcvi2j0801bx1i6gxg.jpg,C:\VISKOM\kvasir-seg\masks\cju2hjrqcvi2j0801bx1i6gxg.jpg,KvasirSEG_cju2hjrqcvi2j0801bx1i6gxg,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hlm19vjjf0801o69qnber.jpg,C:\VISKOM\kvasir-seg\masks\cju2hlm19vjjf0801o69qnber.jpg,KvasirSEG_cju2hlm19vjjf0801o69qnber,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hos57llxm08359g92p6jj.jpg,C:\VISKOM\kvasir-seg\masks\cju2hos57llxm08359g92p6jj.jpg,KvasirSEG_cju2hos57llxm08359g92p6jj,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hqt33lmra0988fr5ijv8j.jpg,C:\VISKOM\kvasir-seg\masks\cju2hqt33lmra0988fr5ijv8j.jpg,KvasirSEG_cju2hqt33lmra0988fr5ijv8j,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2htabevq9108015qjei0x7.jpg,C:\VISKOM\kvasir-seg\masks\cju2htabevq9108015qjei0x7.jpg,KvasirSEG_cju2htabevq9108015qjei0x7,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hugv9vget0799hhk7ksvg.jpg,C:\VISKOM\kvasir-seg\masks\cju2hugv9vget0799hhk7ksvg.jpg,KvasirSEG_cju2hugv9vget0799hhk7ksvg,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hw5gjlr5h0988so2qqres.jpg,C:\VISKOM\kvasir-seg\masks\cju2hw5gjlr5h0988so2qqres.jpg,KvasirSEG_cju2hw5gjlr5h0988so2qqres,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2hx006vidl0799igm81vmh.jpg,C:\VISKOM\kvasir-seg\masks\cju2hx006vidl0799igm81vmh.jpg,KvasirSEG_cju2hx006vidl0799igm81vmh,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2i03ptvkiu0799xbbd4det.jpg,C:\VISKOM\kvasir-seg\masks\cju2i03ptvkiu0799xbbd4det.jpg,KvasirSEG_cju2i03ptvkiu0799xbbd4det,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2i3hzclw3o0988rrgh911i.jpg,C:\VISKOM\kvasir-seg\masks\cju2i3hzclw3o0988rrgh911i.jpg,KvasirSEG_cju2i3hzclw3o0988rrgh911i,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2i6acqvo6l0799u20fift8.jpg,C:\VISKOM\kvasir-seg\masks\cju2i6acqvo6l0799u20fift8.jpg,KvasirSEG_cju2i6acqvo6l0799u20fift8,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2i8br1vqtd08784u6vmcjk.jpg,C:\VISKOM\kvasir-seg\masks\cju2i8br1vqtd08784u6vmcjk.jpg,KvasirSEG_cju2i8br1vqtd08784u6vmcjk,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2iatlki5u309930zmgkv6h.jpg,C:\VISKOM\kvasir-seg\masks\cju2iatlki5u309930zmgkv6h.jpg,KvasirSEG_cju2iatlki5u309930zmgkv6h,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2igw4gvxds0878808qj398.jpg,C:\VISKOM\kvasir-seg\masks\cju2igw4gvxds0878808qj398.jpg,KvasirSEG_cju2igw4gvxds0878808qj398,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2ij9uiic2l09933ljiv6gm.jpg,C:\VISKOM\kvasir-seg\masks\cju2ij9uiic2l09933ljiv6gm.jpg,KvasirSEG_cju2ij9uiic2l09933ljiv6gm,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2lberzkdzm09938cl40pog.jpg,C:\VISKOM\kvasir-seg\masks\cju2lberzkdzm09938cl40pog.jpg,KvasirSEG_cju2lberzkdzm09938cl40pog,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2lcyfgkf5809932fn9gucn.jpg,C:\VISKOM\kvasir-seg\masks\cju2lcyfgkf5809932fn9gucn.jpg,KvasirSEG_cju2lcyfgkf5809932fn9gucn,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2lejzcy4pc0878c9rlonot.jpg,C:\VISKOM\kvasir-seg\masks\cju2lejzcy4pc0878c9rlonot.jpg,KvasirSEG_cju2lejzcy4pc0878c9rlonot,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2lyynuymli0855g7fxgbhe.jpg,C:\VISKOM\kvasir-seg\masks\cju2lyynuymli0855g7fxgbhe.jpg,KvasirSEG_cju2lyynuymli0855g7fxgbhe,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2lz8vqktne0993fuym6drw.jpg,C:\VISKOM\kvasir-seg\masks\cju2lz8vqktne0993fuym6drw.jpg,KvasirSEG_cju2lz8vqktne0993fuym6drw,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2m56cryvqd0801gtn2yp8t.jpg,C:\VISKOM\kvasir-seg\masks\cju2m56cryvqd0801gtn2yp8t.jpg,KvasirSEG_cju2m56cryvqd0801gtn2yp8t,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2m71z2ywwv080131bcrsd3.jpg,C:\VISKOM\kvasir-seg\masks\cju2m71z2ywwv080131bcrsd3.jpg,KvasirSEG_cju2m71z2ywwv080131bcrsd3,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2ma647l0nj0993ot4deq2q.jpg,C:\VISKOM\kvasir-seg\masks\cju2ma647l0nj0993ot4deq2q.jpg,KvasirSEG_cju2ma647l0nj0993ot4deq2q,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2mfjndoz700988b9lc3zeq.jpg,C:\VISKOM\kvasir-seg\masks\cju2mfjndoz700988b9lc3zeq.jpg,KvasirSEG_cju2mfjndoz700988b9lc3zeq,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2mh8t6p07008350e01tx2a.jpg,C:\VISKOM\kvasir-seg\masks\cju2mh8t6p07008350e01tx2a.jpg,KvasirSEG_cju2mh8t6p07008350e01tx2a,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nbdpmlmcj0993s1cht0dz.jpg,C:\VISKOM\kvasir-seg\masks\cju2nbdpmlmcj0993s1cht0dz.jpg,KvasirSEG_cju2nbdpmlmcj0993s1cht0dz,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nd7l7z98o0799gfjvyfmw.jpg,C:\VISKOM\kvasir-seg\masks\cju2nd7l7z98o0799gfjvyfmw.jpg,KvasirSEG_cju2nd7l7z98o0799gfjvyfmw,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nfnvxzdkd0878399axlco.jpg,C:\VISKOM\kvasir-seg\masks\cju2nfnvxzdkd0878399axlco.jpg,KvasirSEG_cju2nfnvxzdkd0878399axlco,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nguelpmlj0835rojdn097.jpg,C:\VISKOM\kvasir-seg\masks\cju2nguelpmlj0835rojdn097.jpg,KvasirSEG_cju2nguelpmlj0835rojdn097,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nnqrqzp580855z8mhzgd6.jpg,C:\VISKOM\kvasir-seg\masks\cju2nnqrqzp580855z8mhzgd6.jpg,KvasirSEG_cju2nnqrqzp580855z8mhzgd6,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2np2k9zi3v079992ypxqkn.jpg,C:\VISKOM\kvasir-seg\masks\cju2np2k9zi3v079992ypxqkn.jpg,KvasirSEG_cju2np2k9zi3v079992ypxqkn,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nqapmzvk20801f9us40dx.jpg,C:\VISKOM\kvasir-seg\masks\cju2nqapmzvk20801f9us40dx.jpg,KvasirSEG_cju2nqapmzvk20801f9us40dx,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nsmwjlzyl0993jl80chvz.jpg,C:\VISKOM\kvasir-seg\masks\cju2nsmwjlzyl0993jl80chvz.jpg,KvasirSEG_cju2nsmwjlzyl0993jl80chvz,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2ntxtdzlvu0799xl3j9pan.jpg,C:\VISKOM\kvasir-seg\masks\cju2ntxtdzlvu0799xl3j9pan.jpg,KvasirSEG_cju2ntxtdzlvu0799xl3j9pan,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2nyc5f02m40801ojqbtiea.jpg,C:\VISKOM\kvasir-seg\masks\cju2nyc5f02m40801ojqbtiea.jpg,KvasirSEG_cju2nyc5f02m40801ojqbtiea,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2oi8sq0i2y0801mektzvw8.jpg,C:\VISKOM\kvasir-seg\masks\cju2oi8sq0i2y0801mektzvw8.jpg,KvasirSEG_cju2oi8sq0i2y0801mektzvw8,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2okvco06xc0799kxe5n1qh.jpg,C:\VISKOM\kvasir-seg\masks\cju2okvco06xc0799kxe5n1qh.jpg,KvasirSEG_cju2okvco06xc0799kxe5n1qh,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2omjpeqj5a0988pjdlb8l1.jpg,C:\VISKOM\kvasir-seg\masks\cju2omjpeqj5a0988pjdlb8l1.jpg,KvasirSEG_cju2omjpeqj5a0988pjdlb8l1,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2oo0wh0bqy0878biujeyhe.jpg,C:\VISKOM\kvasir-seg\masks\cju2oo0wh0bqy0878biujeyhe.jpg,KvasirSEG_cju2oo0wh0bqy0878biujeyhe,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2oq5570avm079959o20op1.jpg,C:\VISKOM\kvasir-seg\masks\cju2oq5570avm079959o20op1.jpg,KvasirSEG_cju2oq5570avm079959o20op1,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2osuru0ki00855txo0n3uu.jpg,C:\VISKOM\kvasir-seg\masks\cju2osuru0ki00855txo0n3uu.jpg,KvasirSEG_cju2osuru0ki00855txo0n3uu,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2otvvv0l7z0855x7we8cb0.jpg,C:\VISKOM\kvasir-seg\masks\cju2otvvv0l7z0855x7we8cb0.jpg,KvasirSEG_cju2otvvv0l7z0855x7we8cb0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2ouil2mssu0993hvxsed6d.jpg,C:\VISKOM\kvasir-seg\masks\cju2ouil2mssu0993hvxsed6d.jpg,KvasirSEG_cju2ouil2mssu0993hvxsed6d,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2p0eveqtdc0835gpi3p93i.jpg,C:\VISKOM\kvasir-seg\masks\cju2p0eveqtdc0835gpi3p93i.jpg,KvasirSEG_cju2p0eveqtdc0835gpi3p93i,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2p4ddkmzxj0993p94o62av.jpg,C:\VISKOM\kvasir-seg\masks\cju2p4ddkmzxj0993p94o62av.jpg,KvasirSEG_cju2p4ddkmzxj0993p94o62av,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2p91qir00k08350ddfif0w.jpg,C:\VISKOM\kvasir-seg\masks\cju2p91qir00k08350ddfif0w.jpg,KvasirSEG_cju2p91qir00k08350ddfif0w,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2pag1f0s4r0878h52uq83s.jpg,C:\VISKOM\kvasir-seg\masks\cju2pag1f0s4r0878h52uq83s.jpg,KvasirSEG_cju2pag1f0s4r0878h52uq83s,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2phaksnahz0993yxogjcpv.jpg,C:\VISKOM\kvasir-seg\masks\cju2phaksnahz0993yxogjcpv.jpg,KvasirSEG_cju2phaksnahz0993yxogjcpv,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2pjb9v0ywn0878j5g5n69j.jpg,C:\VISKOM\kvasir-seg\masks\cju2pjb9v0ywn0878j5g5n69j.jpg,KvasirSEG_cju2pjb9v0ywn0878j5g5n69j,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2pkwt3r8b90988v2ywq1px.jpg,C:\VISKOM\kvasir-seg\masks\cju2pkwt3r8b90988v2ywq1px.jpg,KvasirSEG_cju2pkwt3r8b90988v2ywq1px,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2pmhtr17a00855cvpelzb0.jpg,C:\VISKOM\kvasir-seg\masks\cju2pmhtr17a00855cvpelzb0.jpg,KvasirSEG_cju2pmhtr17a00855cvpelzb0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qdj95ru8g09886gfi9rsz.jpg,C:\VISKOM\kvasir-seg\masks\cju2qdj95ru8g09886gfi9rsz.jpg,KvasirSEG_cju2qdj95ru8g09886gfi9rsz,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qfie4rvz508357kad9z5o.jpg,C:\VISKOM\kvasir-seg\masks\cju2qfie4rvz508357kad9z5o.jpg,KvasirSEG_cju2qfie4rvz508357kad9z5o,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qh5le1ock0878oahaql7d.jpg,C:\VISKOM\kvasir-seg\masks\cju2qh5le1ock0878oahaql7d.jpg,KvasirSEG_cju2qh5le1ock0878oahaql7d,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qn2fzs1vy0988l243cvzy.jpg,C:\VISKOM\kvasir-seg\masks\cju2qn2fzs1vy0988l243cvzy.jpg,KvasirSEG_cju2qn2fzs1vy0988l243cvzy,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qozsk20cq0855ugrg3cri.jpg,C:\VISKOM\kvasir-seg\masks\cju2qozsk20cq0855ugrg3cri.jpg,KvasirSEG_cju2qozsk20cq0855ugrg3cri,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qqn5ys4uo0988ewrt2ip2.jpg,C:\VISKOM\kvasir-seg\masks\cju2qqn5ys4uo0988ewrt2ip2.jpg,KvasirSEG_cju2qqn5ys4uo0988ewrt2ip2,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qs32r1vys07999conmbvx.jpg,C:\VISKOM\kvasir-seg\masks\cju2qs32r1vys07999conmbvx.jpg,KvasirSEG_cju2qs32r1vys07999conmbvx,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qtee81yd708787bsjr75d.jpg,C:\VISKOM\kvasir-seg\masks\cju2qtee81yd708787bsjr75d.jpg,KvasirSEG_cju2qtee81yd708787bsjr75d,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qu37qobl50993aw7ghcfq.jpg,C:\VISKOM\kvasir-seg\masks\cju2qu37qobl50993aw7ghcfq.jpg,KvasirSEG_cju2qu37qobl50993aw7ghcfq,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qvuj1s9ok0835tp2k4ozh.jpg,C:\VISKOM\kvasir-seg\masks\cju2qvuj1s9ok0835tp2k4ozh.jpg,KvasirSEG_cju2qvuj1s9ok0835tp2k4ozh,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qxxko229x08786gvxxhur.jpg,C:\VISKOM\kvasir-seg\masks\cju2qxxko229x08786gvxxhur.jpg,KvasirSEG_cju2qxxko229x08786gvxxhur,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2qz06823a40878ojcz9ccx.jpg,C:\VISKOM\kvasir-seg\masks\cju2qz06823a40878ojcz9ccx.jpg,KvasirSEG_cju2qz06823a40878ojcz9ccx,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2r11x7sdgx0988o8ule0wl.jpg,C:\VISKOM\kvasir-seg\masks\cju2r11x7sdgx0988o8ule0wl.jpg,KvasirSEG_cju2r11x7sdgx0988o8ule0wl,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2r2obh2bjm08553kng0rh7.jpg,C:\VISKOM\kvasir-seg\masks\cju2r2obh2bjm08553kng0rh7.jpg,KvasirSEG_cju2r2obh2bjm08553kng0rh7,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2r6mt2om21099352pny5gw.jpg,C:\VISKOM\kvasir-seg\masks\cju2r6mt2om21099352pny5gw.jpg,KvasirSEG_cju2r6mt2om21099352pny5gw,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2r7h21sj9608354gzks3ae.jpg,C:\VISKOM\kvasir-seg\masks\cju2r7h21sj9608354gzks3ae.jpg,KvasirSEG_cju2r7h21sj9608354gzks3ae,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2r91dg2k090801bh0xzbxk.jpg,C:\VISKOM\kvasir-seg\masks\cju2r91dg2k090801bh0xzbxk.jpg,KvasirSEG_cju2r91dg2k090801bh0xzbxk,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2raxlosl630988jdbfy9b0.jpg,C:\VISKOM\kvasir-seg\masks\cju2raxlosl630988jdbfy9b0.jpg,KvasirSEG_cju2raxlosl630988jdbfy9b0,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rga4psq9n09881z519xx0.jpg,C:\VISKOM\kvasir-seg\masks\cju2rga4psq9n09881z519xx0.jpg,KvasirSEG_cju2rga4psq9n09881z519xx0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2ricdv2iys0878sv1adh0u.jpg,C:\VISKOM\kvasir-seg\masks\cju2ricdv2iys0878sv1adh0u.jpg,KvasirSEG_cju2ricdv2iys0878sv1adh0u,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rkjfwoxys0993x768l1j2.jpg,C:\VISKOM\kvasir-seg\masks\cju2rkjfwoxys0993x768l1j2.jpg,KvasirSEG_cju2rkjfwoxys0993x768l1j2,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rlqdnoz9k0993cpjae3x0.jpg,C:\VISKOM\kvasir-seg\masks\cju2rlqdnoz9k0993cpjae3x0.jpg,KvasirSEG_cju2rlqdnoz9k0993cpjae3x0,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rmd2rsw9g09888hh1efu0.jpg,C:\VISKOM\kvasir-seg\masks\cju2rmd2rsw9g09888hh1efu0.jpg,KvasirSEG_cju2rmd2rsw9g09888hh1efu0,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rn0hasxri0835nfy3buay.jpg,C:\VISKOM\kvasir-seg\masks\cju2rn0hasxri0835nfy3buay.jpg,KvasirSEG_cju2rn0hasxri0835nfy3buay,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rnkt22xep0801as160g9t.jpg,C:\VISKOM\kvasir-seg\masks\cju2rnkt22xep0801as160g9t.jpg,KvasirSEG_cju2rnkt22xep0801as160g9t,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2ro5jqsy680988pi6qsujw.jpg,C:\VISKOM\kvasir-seg\masks\cju2ro5jqsy680988pi6qsujw.jpg,KvasirSEG_cju2ro5jqsy680988pi6qsujw,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rpa30t07b0835im0erql0.jpg,C:\VISKOM\kvasir-seg\masks\cju2rpa30t07b0835im0erql0.jpg,KvasirSEG_cju2rpa30t07b0835im0erql0,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rqo702wpx0855fn7d5cxh.jpg,C:\VISKOM\kvasir-seg\masks\cju2rqo702wpx0855fn7d5cxh.jpg,KvasirSEG_cju2rqo702wpx0855fn7d5cxh,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rxm8rpbaf0993o3qr2oph.jpg,C:\VISKOM\kvasir-seg\masks\cju2rxm8rpbaf0993o3qr2oph.jpg,KvasirSEG_cju2rxm8rpbaf0993o3qr2oph,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rz4k434s70855wwx3ddtx.jpg,C:\VISKOM\kvasir-seg\masks\cju2rz4k434s70855wwx3ddtx.jpg,KvasirSEG_cju2rz4k434s70855wwx3ddtx,image,val
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2rzpsmtb0f0835jabkbao1.jpg,C:\VISKOM\kvasir-seg\masks\cju2rzpsmtb0f0835jabkbao1.jpg,KvasirSEG_cju2rzpsmtb0f0835jabkbao1,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2s16zp317h0799gr67jqc2.jpg,C:\VISKOM\kvasir-seg\masks\cju2s16zp317h0799gr67jqc2.jpg,KvasirSEG_cju2s16zp317h0799gr67jqc2,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2s2527pfyr0993l3h1149a.jpg,C:\VISKOM\kvasir-seg\masks\cju2s2527pfyr0993l3h1149a.jpg,KvasirSEG_cju2s2527pfyr0993l3h1149a,image,train
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2s9g11pnra0993gn4eh793.jpg,C:\VISKOM\kvasir-seg\masks\cju2s9g11pnra0993gn4eh793.jpg,KvasirSEG_cju2s9g11pnra0993gn4eh793,image,test
Kvasir-SEG,C:\VISKOM\kvasir-seg\images\cju2saez63gxl08559ucjq3kt.jpg,C:\VISKOM\kvasir-seg\masks\cju2saez63gxl08559ucjq3kt.jpg,KvasirSEG_cju2saez63gxl08559ucjq3kt,image,train
